Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
0,,,DDSL_Pr,,,,2048,,,,7.07496,7.07496,7.07496,7.07496,7.07496,7.07496,7.07496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2049,,,,6.97479,6.97479,6.97479,6.97479,6.97479,6.97479,6.97479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2050,,,,8.0967,8.0967,8.0967,8.0967,8.0967,8.0967,8.0967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2015,,,,6.92446,6.92446,6.92446,6.92446,6.92446,6.91117,6.91117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2016,,,,7.1394,7.1394,7.1394,7.1394,7.1394,7.12751,7.12751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2017,,,,7.25202,7.25202,7.25202,7.25202,7.25202,7.24104,7.24104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2018,,,,7.37655,7.37655,7.37655,7.37655,7.37655,7.36589,7.36589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2019,,,,7.51325,7.51325,7.51325,7.51325,7.51325,7.50173,7.50173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2020,,,,7.61937,7.61937,7.61937,7.61937,7.61937,7.60849,7.60849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2021,,,,7.74156,7.74156,7.74156,7.74156,7.74156,7.73218,7.73218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2022,,,,7.85727,7.85727,7.85727,7.85727,7.85727,7.84811,7.84811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2023,,,,7.95944,7.95944,7.95944,7.95944,7.95944,7.95118,7.95118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
